Protein		Gene 	SWATH_DCIS_1_1.mzML	SWATH_DCIS_1_2.mzML	SWATH_DCIS_2_1.mzML	SWATH_DCIS_2_2.mzML	SWATH_DCIS_3_1.mzML	SWATH_DCIS_3_2.mzML	SWATH_DCIS_5_1.mzML	SWATH_DCIS_5_2.mzML	SWATH_DCIS_6_1.mzML	SWATH_DCIS_6_2.mzML	SWATH_DCIS_7_1.mzML	SWATH_DCIS_7_2.mzML	SWATH_DCIS_8_1.mzML	SWATH_DCIS_8_2.mzML	SWATH_DCIS_9_1.mzML	SWATH_DCIS_9_2.mzML	SWATH_DCIS_10_1.mzML	SWATH_DCIS_10_2.mzML	SWATH_DCIS_11_1.mzML	SWATH_DCIS_11_2.mzML	SWATH_DCIS_12_1.mzML	SWATH_DCIS_12_2.mzML	SWATH_DCIS_13_1.mzML	SWATH_DCIS_13_2.mzML	SWATH_DCIS_14_1.mzML	SWATH_DCIS_14_2.mzML	SWATH_DCIS_15_1.mzML	SWATH_DCIS_15_2.mzML	SWATH_DCIS_16_1.mzML	SWATH_DCIS_16_2.mzML	SWATH_DCIS_17_1.mzML	SWATH_DCIS_17_2.mzML	SWATH_DCIS_17_3.mzML	SWATH_DCIS_18_1.mzML	SWATH_DCIS_18_2.mzML	SWATH_DCIS_19_1.mzML	SWATH_DCIS_19_2.mzML	SWATH_DCIS_20_1.mzML	SWATH_DCIS_20_2.mzML	SWATH_ERPR_1_1.mzML	SWATH_ERPR_1_2.mzML	SWATH_ERPR_2_1.mzML	SWATH_ERPR_2_2.mzML	SWATH_ERPR_3_1.mzML	SWATH_ERPR_3_2.mzML	SWATH_ERPR_4_1.mzML	SWATH_ERPR_4_2.mzML	SWATH_ERPR_5_1.mzML	SWATH_ERPR_5_2.mzML	SWATH_ERPR_6_1.mzML	SWATH_ERPR_6_2.mzML	SWATH_ERPR_7_1.mzML	SWATH_ERPR_7_2.mzML	SWATH_ERPR_8_1.mzML	SWATH_ERPR_8_2.mzML	SWATH_ERPR_9_1.mzML	SWATH_ERPR_9_2.mzML	SWATH_ERPR_10_1.mzML	SWATH_ERPR_10_2.mzML	SWATH_ERPR_11_1.mzML	SWATH_ERPR_11_2.mzML	SWATH_ERPR_12_1.mzML	SWATH_ERPR_12_2.mzML	SWATH_ERPR_13_1.mzML	SWATH_ERPR_13_2.mzML	SWATH_ERPRHer_1_1.mzML	SWATH_ERPRHer_1_2.mzML	SWATH_ERPRHer_2_1.mzML	SWATH_ERPRHer_2_2.mzML	SWATH_ERPRHer_3_1.mzML	SWATH_ERPRHer_3_2.mzML	SWATH_ERPRHer_4_1.mzML	SWATH_ERPRHer_4_2.mzML	SWATH_ERPRHer_5_1.mzML	SWATH_ERPRHer_5_2.mzML	SWATH_ERPRHer_6_1.mzML	SWATH_ERPRHer_6_2.mzML	SWATH_ERPRHer_7_1.mzML	SWATH_ERPRHer_7_2.mzML	SWATH_ERPRHer_8_1.mzML	SWATH_ERPRHer_8_2.mzML	SWATH_ERPRHer_9_1.mzML	SWATH_ERPRHer_9_2.mzML	SWATH_ERPRHer_10_1.mzML	SWATH_ERPRHer_10_2.mzML	SWATH_ERPRHer_11_1.mzML	SWATH_ERPRHer_11_2.mzML	SWATH_ERPRHer_12_1.mzML	SWATH_ERPRHer_12_2.mzML	SWATH_Her_1_1.mzML	SWATH_Her_1_2.mzML	SWATH_Her_2_1.mzML	SWATH_Her_2_2.mzML	SWATH_Her_3_1.mzML	SWATH_Her_3_2.mzML	SWATH_Her_4_1.mzML	SWATH_Her_4_2.mzML	SWATH_Her_5_1.mzML	SWATH_Her_5_2.mzML	SWATH_Her_6_1.mzML	SWATH_Her_6_2.mzML	SWATH_Her_7_1.mzML	SWATH_Her_7_2.mzML	SWATH_Her_8_1.mzML	SWATH_Her_8_2.mzML	SWATH_Her_9_1.mzML	SWATH_Her_9_2.mzML	SWATH_Her_10_1.mzML	SWATH_Her_10_2.mzML	SWATH_Her_11_1.mzML	SWATH_Her_11_2.mzML	SWATH_Her_12_1.mzML	SWATH_Her_12_2.mzML	SWATH_Her_13_1.mzML	SWATH_Her_13_2.mzML	SWATH_TN_2_1.mzML	SWATH_TN_2_2.mzML	SWATH_TN_3_1.mzML	SWATH_TN_3_2.mzML	SWATH_TN_4_1.mzML	SWATH_TN_4_2.mzML	SWATH_TN_5_1.mzML	SWATH_TN_5_2.mzML	SWATH_TN_6_1.mzML	SWATH_TN_6_2.mzML	SWATH_TN_9_1.mzML	SWATH_TN_9_2.mzML	SWATH_TN_10_1.mzML	SWATH_TN_10_2.mzML	SWATH_TN_13_1.mzML	SWATH_TN_13_2.mzML	SWATH_TN_12_1.mzML	SWATH_TN_12_2.mzML	SWATH_DCIS_4_1.mzML	SWATH_DCIS_4_2.mzML	SWATH_ERPRHer_13_1.mzML	SWATH_ERPRHer_13_2.mzML	SWATH_TN_1_1.mzML	SWATH_TN_1_2.mzML	SWATH_TN_7_1.mzML	SWATH_TN_7_2.mzML	SWATH_TN_8_1.mzML	SWATH_TN_8_2.mzML	SWATH_TN_11_1.mzML	SWATH_TN_11_2.mzML
O14828;O14828-2		SCAMP3	Filtered	Filtered	Filtered	Filtered	Filtered	17.8524780273438	28.0908679962158	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	16.1058731079102	10.4160413742065	Filtered	Filtered	Filtered	14.349778175354	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	27.6204776763916	24.8249263763428	Filtered	Filtered	16.888729095459	Filtered	Filtered	38.3371887207031	Filtered	18.0346984863281	Filtered	Filtered	Filtered	Filtered	14.1959886550903	18.524585723877	28.4769058227539	32.4426193237305	24.3935585021973	Filtered	Filtered	Filtered	Filtered	Filtered	22.2139987945557	12.6528348922729	12.2137079238892	Filtered	Filtered	Filtered	Filtered	35.0797958374023	Filtered	60.2053833007813	24.1169567108154	Filtered	Filtered	66.2693862915039	47.1381225585938	304.149505615234	66.6135101318359	Filtered	41.3359794616699	53.5096282958984	37.4645767211914	36.3437805175781	34.2333526611328	33.7631988525391	40.7138290405273	63.1976585388184	23.7312316894531	40.331371307373	22.2826671600342	48.4522972106934	26.3689842224121	30.3144454956055	22.797046661377	93.1569671630859	32.0332374572754	52.3429870605469	60.0944519042969	Filtered	18.2201652526855	Filtered	Filtered	56.8449211120605	49.3596534729004	17.4867515563965	15.6195659637451	Filtered	Filtered	Filtered	20.8107986450195	30.8210391998291	37.6649856567383	47.9174919128418	35.3831939697266	Filtered	23.4350681304932	21.2843208312988	25.7585582733154	24.7749671936035	19.6420936584473	Filtered	24.8133239746094	Filtered	Filtered	22.589427947998	17.1394443511963	Filtered	Filtered	23.5721588134766	Filtered	Filtered	Filtered	Filtered	21.1864471435547	Filtered	46.1418533325195	Filtered	Filtered	Filtered	Filtered	30.4127788543701	37.2538223266602	Filtered	Filtered	Filtered	Filtered	10.6494064331055	Filtered	17.6240234375	Filtered
O14949		UQCRQ	48.7343711853027	45.6377716064453	Filtered	26.0501270294189	Filtered	Filtered	31.9473514556885	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	28.0713806152344	Filtered	26.3804779052734	26.5710945129395	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	36.7567977905273	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	29.2969379425049	23.5209980010986	29.010648727417	49.5102958679199	23.9392013549805	22.5105476379395	Filtered	Filtered	Filtered	Filtered	25.9269256591797	24.4331302642822	Filtered	25.641185760498	25.7272453308105	26.3401012420654	33.8997573852539	26.7119178771973	20.8210391998291	22.7375755310059	28.7589206695557	30.4932079315186	20.5790596008301	Filtered	Filtered	42.6491737365723	86.2397232055664	85.000602722168	21.9559650421143	19.6574821472168	Filtered	16.3308200836182	Filtered	27.958703994751	44.1219482421875	24.0755577087402	61.5973014831543	37.7239112854004	Filtered	20.7441425323486	30.3066844940186	29.0048503875732	54.2266082763672	59.1166648864746	29.4347667694092	31.2375507354736	65.9374313354492	33.2473297119141	Filtered	28.2373714447021	58.5442276000977	44.7231636047363	69.8869934082031	54.3835639953613	Filtered	18.0600261688232	42.7479705810547	26.5702381134033	31.4023532867432	22.7796897888184	Filtered	Filtered	30.6831302642822	45.8841896057129	51.1281089782715	45.1800575256348	Filtered	Filtered	49.0950622558594	39.7850227355957	29.3160438537598	41.7521820068359	69.666389465332	49.0718193054199	Filtered	24.1330585479736	71.5276870727539	56.9796028137207	20.9883804321289	14.9016237258911	76.6619873046875	55.884449005127	Filtered	24.5358142852783	30.2143478393555	33.0785484313965	60.008228302002	40.3190956115723	53.8984107971191	72.5078964233398	42.2232856750488	30.2410526275635	40.3787956237793	24.9102401733398	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	12.3820085525513	Filtered	Filtered	99.9495239257813	24.1923599243164	21.071195602417	16.8090419769287	Filtered	Filtered
O15143		ARPC1B	15.6073265075684	25.4585762023926	23.7411422729492	16.7387866973877	24.6747627258301	31.8005142211914	14.3123435974121	15.4533309936523	Filtered	14.4956169128418	14.2396545410156	18.0981140136719	Filtered	Filtered	15.4955635070801	28.2294044494629	Filtered	Filtered	Filtered	13.1444025039673	20.9784259796143	21.1590042114258	27.002161026001	28.6998348236084	Filtered	Filtered	15.0218744277954	Filtered	Filtered	Filtered	42.1391868591309	45.6842231750488	48.8084945678711	12.4691276550293	16.7526416778564	20.4398174285889	17.2431964874268	11.0758771896362	15.7119464874268	62.476490020752	73.5045394897461	59.5091857910156	67.2121276855469	Filtered	Filtered	Filtered	Filtered	Filtered	9.9224271774292	23.1769313812256	11.7841653823853	Filtered	Filtered	Filtered	Filtered	Filtered	9.38151359558105	36.2260360717773	41.5407829284668	27.8344745635986	Filtered	Filtered	14.6001768112183	66.772705078125	101.936477661133	Filtered	23.0574779510498	Filtered	Filtered	Filtered	15.554708480835	Filtered	Filtered	Filtered	20.9961261749268	Filtered	Filtered	Filtered	Filtered	24.0114631652832	13.6745538711548	Filtered	15.9602527618408	Filtered	11.48948097229	Filtered	14.9450016021729	31.6207485198975	10.6247291564941	Filtered	17.3311214447021	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	25.9726123809814	13.2796468734741	10.4270820617676	9.14570903778076	Filtered	Filtered	Filtered	17.9394645690918	Filtered	Filtered	29.7227153778076	15.9680204391479	24.1201629638672	12.8583545684814	33.6722373962402	18.0544681549072	Filtered	Filtered	Filtered	Filtered	Filtered	10.2515954971313	28.1520137786865	14.1880168914795	Filtered	13.5838356018066	55.9563255310059	64.2053146362305	18.3854007720947	29.1438980102539	Filtered	8.50207424163818	Filtered	56.4298782348633	39.6192779541016	40.9671020507813	Filtered	Filtered	32.2956237792969	32.5756225585938	Filtered	Filtered	Filtered	34.7394523620605	57.6923904418945	50.9296875	15.014612197876	Filtered
O15144		ARPC2	74.7644653320313	76.5603408813477	52.4917831420898	51.852237701416	21.1331748962402	Filtered	33.926212310791	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	32.1841316223145	Filtered	12.1298685073853	Filtered	Filtered	26.6758708953857	48.2763710021973	20.6172542572021	24.7397346496582	Filtered	Filtered	27.0193748474121	Filtered	24.9900207519531	Filtered	67.2440719604492	66.5703125	69.7861709594727	Filtered	18.8632698059082	Filtered	Filtered	Filtered	66.1372604370117	124.780258178711	121.253791809082	114.797027587891	70.6658477783203	Filtered	Filtered	Filtered	Filtered	Filtered	28.2553520202637	39.9190254211426	29.6427116394043	Filtered	31.0333061218262	27.9268455505371	27.2009124755859	Filtered	26.7532444000244	88.7633209228516	82.6797637939453	Filtered	Filtered	Filtered	50.4378280639648	101.776382446289	115.95133972168	Filtered	33.2556304931641	20.6075096130371	Filtered	25.1899070739746	31.2028865814209	Filtered	31.9771919250488	Filtered	18.4803867340088	Filtered	Filtered	Filtered	13.0663280487061	22.3191719055176	20.5909461975098	47.4649467468262	25.2728214263916	Filtered	Filtered	29.496524810791	37.091926574707	Filtered	24.0123996734619	Filtered	Filtered	Filtered	Filtered	40.3009147644043	35.0004959106445	Filtered	Filtered	45.8497123718262	35.0436859130859	36.2793273925781	26.5884819030762	Filtered	20.3416957855225	44.7247772216797	41.4339218139648	Filtered	Filtered	36.246883392334	32.9564933776855	37.7851333618164	34.0992126464844	68.1660766601563	42.0018005371094	61.247673034668	27.9222068786621	Filtered	Filtered	Filtered	25.7955455780029	47.4528846740723	25.3531856536865	38.861946105957	27.8084354400635	83.3908309936523	119.108764648438	Filtered	43.5319557189941	46.7939033508301	26.7014503479004	Filtered	66.2329711914063	56.4580497741699	86.9312133789063	Filtered	Filtered	63.2347946166992	54.3712196350098	Filtered	Filtered	31.3423919677734	27.1304836273193	73.7152862548828	80.3664855957031	41.5931777954102	Filtered
O15145		ARPC3	110.474151611328	119.257179260254	81.0080795288086	75.7750244140625	57.7824211120605	83.2819061279297	59.4182205200195	68.8434829711914	40.3767547607422	55.9628753662109	105.220054626465	45.0629959106445	50.1597557067871	89.171760559082	67.8436813354492	94.7743453979492	55.4838600158691	114.378456115723	23.9201431274414	69.2164459228516	67.9401473999023	70.3294830322266	52.2342224121094	49.6581192016602	Filtered	Filtered	58.1083068847656	65.1189117431641	43.3060150146484	60.9566955566406	54.3941421508789	Filtered	81.6338958740234	46.7694816589355	76.8436431884766	71.0376739501953	68.2839736938477	47.9101028442383	110.241584777832	193.002151489258	206.288208007813	212.989028930664	276.727478027344	Filtered	Filtered	39.7773208618164	37.0138168334961	43.0560111999512	54.1552505493164	52.0201034545898	54.5393867492676	24.6197376251221	38.4781723022461	47.0724411010742	43.9670524597168	37.5935668945313	54.1481399536133	162.206512451172	149.051467895508	108.622283935547	96.5060729980469	37.5297431945801	62.9353103637695	196.380249023438	192.82453918457	75.2795562744141	33.3774185180664	Filtered	Filtered	47.0403022766113	45.329273223877	50.758243560791	40.7181854248047	Filtered	38.3106384277344	38.7843284606934	42.0410079956055	46.0155487060547	43.6297187805176	59.1119232177734	45.2067642211914	44.3983535766602	56.2313995361328	Filtered	36.8165969848633	80.8935012817383	59.7686538696289	62.8288879394531	40.9749717712402	Filtered	42.6961784362793	Filtered	Filtered	51.5113639831543	38.8868789672852	Filtered	24.5203895568848	101.541999816895	58.8502807617188	58.8073196411133	51.7675323486328	Filtered	Filtered	62.044059753418	56.868465423584	54.1169090270996	54.3196258544922	76.7711639404297	58.2500534057617	71.2335815429688	80.3882064819336	112.858749389648	87.2745361328125	39.474552154541	40.7191543579102	Filtered	25.0109443664551	Filtered	29.2790374755859	46.6728553771973	49.2945442199707	32.8262176513672	52.2983322143555	107.712562561035	161.905609130859	91.0067443847656	52.7870407104492	54.0433616638184	47.0404586791992	81.1368255615234	211.904891967773	154.466201782227	235.276458740234	Filtered	Filtered	154.149276733398	91.4486923217773	28.8697319030762	58.048957824707	90.2947540283203	129.596878051758	166.255767822266	199.012481689453	72.7835311889648	67.8950424194336
O15173		PGRMC2	161.856750488281	119.435592651367	174.170120239258	139.516662597656	109.098373413086	67.8450927734375	153.377655029297	117.516418457031	223.756393432617	229.907623291016	220.886993408203	154.698028564453	205.244979858398	271.658111572266	259.834533691406	197.251480102539	187.725021362305	236.363586425781	72.9652481079102	116.531700134277	96.9942169189453	154.937606811523	60.7280464172363	90.0165100097656	69.4713745117188	80.5502014160156	124.750984191895	129.751541137695	206.428649902344	271.117980957031	106.407096862793	85.9141616821289	116.805839538574	162.009658813477	123.537574768066	264.704956054688	169.609512329102	116.819976806641	93.2189254760742	113.028594970703	123.083808898926	123.190528869629	113.803817749023	Filtered	Filtered	144.42790222168	77.3287582397461	139.59538269043	66.7397689819336	69.9883880615234	65.4223327636719	80.0287628173828	68.3538131713867	133.614700317383	64.8024139404297	117.460655212402	111.688591003418	215.145111083984	138.463363647461	77.5818939208984	90.6643142700195	109.398994445801	59.7366485595703	157.23747253418	164.174118041992	75.0942306518555	69.0663528442383	130.768173217773	100.732048034668	199.193008422852	111.377990722656	88.1793823242188	104.094909667969	100.331344604492	68.4799041748047	130.66438293457	69.558219909668	106.922714233398	80.2442092895508	122.770065307617	98.6814956665039	111.600059509277	67.1304702758789	97.7531280517578	63.8147888183594	185.755279541016	155.106796264648	56.659797668457	101.868301391602	83.7313690185547	104.951095581055	215.917373657227	277.850128173828	133.741241455078	89.9037322998047	Filtered	76.1860275268555	84.6042251586914	210.090698242188	78.1050567626953	47.0698204040527	85.8595962524414	59.1051597595215	140.004928588867	51.5550689697266	292.864166259766	136.129486083984	261.157348632813	88.1747207641602	84.3911743164063	74.3944396972656	147.399703979492	60.1292991638184	112.463661193848	71.6653137207031	159.095397949219	88.9183120727539	Filtered	65.2798004150391	87.0078353881836	93.8054962158203	203.671539306641	136.722915649414	93.2636337280273	116.404556274414	65.2659606933594	150.178619384766	234.336807250977	122.355316162109	104.327003479004	299.906097412109	73.1437377929688	115.991371154785	86.21435546875	Filtered	170.970809936523	144.53352355957	93.8208160400391	128.285354614258	150.80517578125	100.477752685547	97.6442947387695	103.416114807129	80.7336120605469	116.719375610352
O15260;O15260-2;Q5T8U5;Q5T8U7		SURF4	58.9197311401367	37.7951240539551	63.4622344970703	41.8059959411621	40.9714508056641	38.7666625976563	54.4899444580078	40.1981048583984	38.0145034790039	29.1779041290283	24.3469352722168	31.4316329956055	36.850399017334	45.8562889099121	19.5148811340332	29.1100463867188	9.23751735687256	21.5787506103516	90.4954986572266	43.5526390075684	62.358455657959	48.0666923522949	40.8194351196289	56.1366500854492	Filtered	Filtered	46.2499961853027	56.3702011108398	Filtered	Filtered	126.801284790039	55.6953964233398	69.365852355957	51.5971984863281	47.7797431945801	23.0424690246582	17.1231498718262	29.638801574707	62.4694747924805	107.32926940918	108.279502868652	80.6061477661133	91.6638336181641	Filtered	Filtered	91.7917938232422	112.195816040039	Filtered	58.7966499328613	38.523811340332	29.9494743347168	79.1010818481445	43.5161743164063	162.604141235352	65.7267150878906	Filtered	42.7401351928711	154.401641845703	179.950073242188	33.8391571044922	Filtered	Filtered	55.1032524108887	65.7491760253906	144.764038085938	54.1800765991211	64.7996673583984	224.312545776367	107.349159240723	169.122650146484	43.6165657043457	271.451843261719	113.521499633789	54.0774116516113	82.8061599731445	105.561408996582	51.4489059448242	78.8139114379883	62.0846710205078	65.4194869995117	47.2264022827148	314.946502685547	130.754302978516	134.233016967773	112.236953735352	95.8318634033203	67.8941421508789	236.894821166992	59.6581649780273	170.564758300781	98.8209609985352	84.6680221557617	68.7659530639648	253.809020996094	79.5614700317383	113.781753540039	80.792350769043	260.271270751953	165.720367431641	93.8297119140625	46.8179626464844	54.5985984802246	31.7548160552979	97.7976379394531	76.8260116577148	116.847496032715	99.1979827880859	101.262397766113	95.3422088623047	160.362640380859	70.5752716064453	78.5304183959961	45.2021255493164	101.679992675781	44.8386611938477	130.481262207031	86.8467407226563	Filtered	67.3650360107422	64.0847549438477	55.9823379516602	109.158477783203	63.5513381958008	85.7401123046875	175.179565429688	51.4413909912109	113.546157836914	164.439819335938	59.3531875610352	59.0121269226074	Filtered	76.7907943725586	78.7310028076172	Filtered	Filtered	153.114044189453	126.945571899414	87.5560760498047	75.6066513061523	83.0551223754883	31.5310077667236	98.8724136352539	57.1260719299316	52.960823059082	Filtered
O15511;O15511-2		ARPC5	98.918098449707	88.0545883178711	107.131820678711	86.0549850463867	68.1475067138672	74.0008392333984	66.5802307128906	52.8195686340332	67.5045394897461	52.3666343688965	38.1451034545898	52.1010475158691	37.1930389404297	52.9563751220703	60.5351676940918	61.2172546386719	31.6558990478516	30.2862224578857	51.6921424865723	46.0862503051758	81.6009521484375	82.6428070068359	99.7525024414063	84.0798797607422	Filtered	38.1132545471191	65.3123474121094	64.992561340332	47.3530464172363	76.221565246582	170.491592407227	165.012634277344	221.196029663086	38.187183380127	39.1419792175293	60.2155609130859	50.6562919616699	36.1903610229492	101.899299621582	284.666198730469	349.272979736328	227.310562133789	348.225341796875	Filtered	23.7243309020996	Filtered	36.2064476013184	Filtered	Filtered	68.0820236206055	56.1116600036621	Filtered	32.6338424682617	35.2037887573242	30.9385738372803	43.9795341491699	30.0597076416016	224.249557495117	222.112930297852	189.047836303711	56.181568145752	141.178527832031	120.600234985352	447.782531738281	384.989624023438	48.6109962463379	52.785831451416	36.1594619750977	34.3151512145996	53.0655708312988	51.8447685241699	73.9376678466797	Filtered	Filtered	39.3489074707031	35.8492279052734	42.2702178955078	55.9080848693848	52.2357063293457	75.1020812988281	48.9875793457031	75.7683792114258	63.2124710083008	Filtered	37.8150253295898	66.8959121704102	48.7693214416504	55.4564743041992	40.5350494384766	64.9142074584961	40.8147163391113	29.8469429016113	Filtered	53.5853233337402	27.0835418701172	Filtered	Filtered	82.4116058349609	71.1718902587891	44.0444107055664	33.5206031799316	Filtered	22.2486267089844	39.4864692687988	42.8723373413086	55.7541770935059	67.9978561401367	69.4773712158203	59.0569343566895	47.4693832397461	40.6148529052734	84.2401504516602	58.0317077636719	34.5604362487793	30.3835773468018	37.8458633422852	40.9588432312012	Filtered	35.3408317565918	41.9195747375488	34.4416580200195	30.5305690765381	Filtered	356.7119140625	369.916351318359	86.8473739624023	161.851791381836	47.5592575073242	35.1444396972656	160.39225769043	355.088989257813	186.156692504883	233.871292114258	35.4719581604004	52.3611907958984	152.04216003418	155.36393737793	Filtered	37.4344902038574	114.498153686523	106.575714111328	261.903106689453	207.91520690918	125.938468933105	187.293243408203
O43175;Q5SZU1		PHGDH	175.488174438477	546.887756347656	116.954238891602	67.6946334838867	235.242080688477	319.233489990234	67.6112899780273	45.8205795288086	62.3767776489258	43.4570693969727	81.2159576416016	48.1803169250488	115.539489746094	245.143218994141	55.602466583252	52.551097869873	76.1520233154297	183.117309570313	60.3727531433105	54.7890319824219	65.8086318969727	80.8105850219727	265.254302978516	235.630584716797	Filtered	Filtered	52.1556701660156	47.8991813659668	44.5895309448242	95.5786361694336	74.0251007080078	78.7322845458984	85.3066177368164	135.388031005859	105.240669250488	55.9381103515625	50.4405403137207	99.2158966064453	309.021423339844	71.0746536254883	68.9690399169922	38.7225646972656	47.328727722168	Filtered	Filtered	Filtered	20.3639659881592	Filtered	16.6842384338379	42.9307556152344	35.8006553649902	23.6564540863037	25.7857627868652	141.544891357422	229.726287841797	57.3379669189453	44.7066268920898	129.418151855469	142.423767089844	19.7097663879395	52.2028388977051	Filtered	18.7354698181152	531.281311035156	454.225311279297	Filtered	27.8648147583008	Filtered	26.5158767700195	78.6342315673828	56.9803466796875	Filtered	37.5004615783691	Filtered	20.4121494293213	78.722038269043	67.3901672363281	Filtered	18.1310386657715	50.8994369506836	36.7369346618652	50.7391624450684	28.6314487457275	Filtered	38.445930480957	92.7877883911133	65.6548309326172	51.6420936584473	24.6627941131592	230.402496337891	120.064041137695	34.8400917053223	Filtered	176.603271484375	128.895416259766	Filtered	Filtered	82.7796783447266	66.432014465332	207.406829833984	138.250366210938	Filtered	Filtered	78.2149658203125	79.9108276367188	10.2508420944214	Filtered	153.606506347656	119.106292724609	111.837783813477	81.8239212036133	170.746841430664	167.003356933594	61.9523086547852	53.0522613525391	Filtered	Filtered	Filtered	Filtered	108.665168762207	63.3910140991211	Filtered	Filtered	442.737701416016	1122.42614746094	57.3591690063477	203.163986206055	Filtered	13.641040802002	Filtered	299.054748535156	79.1450729370117	72.7441101074219	Filtered	46.8786201477051	386.237701416016	391.490020751953	Filtered	Filtered	20.5866203308105	569.360229492188	89.6499938964844	101.298332214355	Filtered	263.017333984375
O43242		PSMD3	28.9645195007324	27.7954139709473	Filtered	13.2253656387329	20.0746116638184	20.1291103363037	Filtered	12.917218208313	13.9200000762939	17.2752227783203	Filtered	Filtered	15.3198432922363	20.2797527313232	16.3557395935059	11.9194383621216	Filtered	Filtered	10.6678056716919	9.36001968383789	16.0557136535645	Filtered	29.2519264221191	21.6479530334473	Filtered	Filtered	9.9202823638916	Filtered	16.5040321350098	Filtered	27.335916519165	33.0438346862793	37.4557685852051	Filtered	19.0847854614258	10.6834754943848	11.9239053726196	Filtered	28.4723567962646	26.2947444915771	22.4683685302734	19.9960384368896	18.4437522888184	Filtered	Filtered	Filtered	10.7153539657593	Filtered	12.8739948272705	Filtered	Filtered	Filtered	10.3946390151978	11.5992393493652	30.259256362915	Filtered	Filtered	45.6171493530273	50.9606666564941	14.2841234207153	Filtered	Filtered	Filtered	71.1829452514648	100.973289489746	Filtered	11.5605058670044	Filtered	Filtered	10.5594491958618	15.093433380127	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	16.6521625518799	Filtered	Filtered	18.7316074371338	18.6715450286865	14.0035572052002	14.7195262908936	Filtered	Filtered	Filtered	Filtered	Filtered	11.0243053436279	Filtered	Filtered	Filtered	Filtered	21.1335525512695	16.9535808563232	Filtered	Filtered	24.2065525054932	21.1474952697754	Filtered	8.16770648956299	17.0987777709961	14.4650354385376	13.8526439666748	12.4114379882813	15.3536701202393	30.4931030273438	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	31.4783554077148	19.481538772583	18.5313148498535	8.95972442626953	79.794807434082	79.1607208251953	Filtered	Filtered	16.6051616668701	Filtered	Filtered	37.332103729248	Filtered	Filtered	Filtered	8.90775966644287	20.7983474731445	39.5028114318848	Filtered	Filtered	Filtered	26.6410160064697	39.4806327819824	34.223991394043	Filtered	Filtered
